property_id,scrape_timestamp,filtered_year,property_url,category,general_review,general_review_count,comfort_score,value_score,location_score,wifi_score,avg_review_score_all,avg_review_score_all_count,avg_review_score_families,avg_review_score_families_count,avg_review_score_couples,avg_review_score_couples_count,avg_review_score_solo_travelers,avg_review_score_solo_travelers_count,avg_review_score_business_travellers,avg_review_score_business_travellers_count,avg_review_score_groups_friends,avg_review_score_groups_friends_count,min_price,max_price,latitude,longitude,address,zone,city,wifi_speed
b8d394e3-9bc5-49fe-bfbe-943b5f62c6e6,2025-09-10 15:54:18,2025,https://www.booking.com/hotel/ma/new-bahia.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=789479913_338623427_0_41_0&highlighted_blocks=789479913_338623427_0_41_0&matching_block_id=789479913_338623427_0_41_0&sr_pri_blocks=789479913_338623427_0_41_0__2720&from=searchresults,Guesthouse,8.0,382,8.2,8.3,8.1,9.0,7.756756756756757,74,7.666666666666667,6,6.666666666666667,18,8.193548387096774,31,6.0,2,8.352941176470589,17,288,783,31.6210656456478,-7.9805051387290895,Rue Imam El Rhezoli  Douar Graoua  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40003  Morocco,Douar Graoua,Marrakesh,Not specified
403e8eaa-3c60-48dd-a360-7f0597a530a9,2025-09-10 15:55:31,2025,https://www.booking.com/hotel/ma/el-andalous.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=9873802_93984527_0_1_0&highlighted_blocks=9873802_93984527_0_1_0&matching_block_id=9873802_93984527_0_1_0&sr_pri_blocks=9873802_93984527_0_1_0__9900&from=searchresults,Hotel,7.4,4154,7.9,7.5,9.0,8.4,6.315789473684211,285,6.282442748091603,131,6.393939393939394,33,5.5,20,6.517647058823529,85,6.375,16,932,4202,31.620680236493538,-8.007292449474335,El Andalous  Avenue El Qadissia  L'Hivernage  Arrondissement de Gueliz    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40020  Morocco,L'Hivernage,Marrakesh,Not specified
34c2b63a-3a1d-48c2-854a-4b6c7f214f4d,2025-09-10 15:57:31,2025,https://www.booking.com/hotel/ma/monriad.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=25736504_87351792_0_1_0_417646&highlighted_blocks=25736504_87351792_0_1_0_417646&matching_block_id=25736504_87351792_0_1_0_417646&sr_pri_blocks=25736504_87351792_0_1_0_417646_9760&from=searchresults,Riad,9.1,599,9.3,9.0,9.7,9.0,9.115702479338843,121,8.92,25,9.105263157894736,57,9.333333333333334,3,10.0,1,9.228571428571428,35,1033,1400,31.622712976280702,-7.985097169876099,MonRiad  4     Douar Graoua  Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,Douar Graoua,Marrakesh,Not specified
5f3ca321-5d78-4296-829b-77f9eb78d839,2025-09-10 15:58:45,2025,https://www.booking.com/hotel/ma/zahia-marrakech.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=28614105_90337534_1_1_0&highlighted_blocks=28614105_90337534_1_1_0&matching_block_id=28614105_90337534_1_1_0&sr_pri_blocks=28614105_90337534_1_1_0__3959&from=searchresults,Hotel,6.0,2100,6.4,6.4,7.7,6.4,6.329588014981273,267,6.729166666666667,48,6.298245614035087,57,6.756410256410256,78,5.298507462686567,67,7.411764705882353,17,419,838,31.640179004087074,-8.01859125494957,Boulevard Mohammed Abdelkaraim el Khattabi  Sidi Abbad  Arrondissement de Gueliz    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40010  Morocco,Sidi Abbad,Marrakesh,Not specified
f9824daa-f8bd-4cb2-9bf7-6496575df987,2025-09-10 16:00:45,2025,https://www.booking.com/hotel/ma/la-villa-des-golfs.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=37859910_108244942_1_42_0&highlighted_blocks=37859910_108244942_1_42_0&matching_block_id=37859910_108244942_1_42_0&sr_pri_blocks=37859910_108244942_1_42_0__10080&from=searchresults,Hotel,8.6,365,8.9,8.4,8.4,8.1,8.388235294117647,85,9.296296296296296,27,7.5,22,8.2,20,7.0,5,8.909090909090908,11,1067,2127,31.616792783495807,-7.953227162361145,Arrondissement d'Annakhil    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40012  Morocco,Arrondissement d'Annakhil,Marrakesh,Not specified
3c7ceb73-208e-4a2e-95f9-5334c2d5d985,2025-09-10 16:02:01,2025,https://www.booking.com/hotel/ma/dar-el-mudal.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=202743516_94768383_0_41_0&highlighted_blocks=202743516_94768383_0_41_0&matching_block_id=202743516_94768383_0_41_0&sr_pri_blocks=202743516_94768383_0_41_0__7898&from=searchresults,Guesthouse,9.5,266,9.7,9.4,9.6,9.6,9.514851485148515,101,9.6,30,9.666666666666666,39,9.75,4,0,0,9.178571428571429,28,836,2038,31.622183085094164,-7.9832424001861,Palais Gharnata  5  Rue de la Bahia  Souks   Arrondissement de Marrakech-Medina     Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,Arrondissement de Marrakech-Medina,Marrakesh,Not specified
9776ea05-3b6f-49cf-8800-237445214304,2025-09-10 16:03:10,2025,https://www.booking.com/hotel/ma/imperial-plaza.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=9863519_107861889_0_34_0&highlighted_blocks=9863519_107861889_0_34_0&matching_block_id=9863519_107861889_0_34_0&sr_pri_blocks=9863519_107861889_0_34_0__5274&from=searchresults,Hotel,7.2,2222,7.6,7.3,7.6,8.1,7.2318181818181815,220,7.612903225806452,124,6.689655172413793,29,7.275862068965517,29,6.238095238095238,21,6.529411764705882,17,510,1867,31.645789452119825,-8.016808927059174,Rue Ibn Hamza  Semlalia  Arrondissement de Gueliz    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40010  Morocco,Arrondissement de Gueliz,Marrakesh,Not specified
a1c60f3b-0798-4d8e-9c3b-51dadf0fc581,2025-09-10 16:05:12,2025,https://www.booking.com/hotel/ma/luxe-nomade.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=1102725005_392385063_1_41_0&highlighted_blocks=1102725005_392385063_1_41_0&matching_block_id=1102725005_392385063_1_41_0&sr_pri_blocks=1102725005_392385063_1_41_0__9207&from=searchresults,Riad,9.1,226,9.4,9.0,9.1,7.0,8.866666666666667,105,9.058823529411764,17,8.661016949152541,59,8.25,4,8.5,2,9.391304347826088,23,975,2514,31.616763486709385,-7.989435771177582,Riad des Lys  26  Derb Rahala  Mechouar Kasbah  Pachalik de Mchouar Kasba  Marrakesh Prefecture  Marrakech-Safi  40000  Morocco,,Mechouar Kasbah,Not specified
3cad1225-8880-4356-bd03-49038bc45a55,2025-09-10 16:06:25,2025,https://www.booking.com/hotel/ma/le-caspien-marrakech.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=71690001_88805421_1_41_0_614685&highlighted_blocks=71690001_88805421_1_41_0_614685&matching_block_id=71690001_88805421_1_41_0_614685&sr_pri_blocks=71690001_88805421_1_41_0_614685_6541&from=searchresults,Hotel,8.0,1217,8.3,8.2,8.6,8.4,7.820627802690583,223,7.865168539325842,89,7.959183673469388,49,7.840909090909091,44,6.782608695652174,23,8.5,18,21,21,31.6368,-8.0105,Moroccan House  3  Rue Loubnane  Guliz    Arrondissement de Gueliz    Marrakesh  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40200  Morocco,Guliz,Marrakesh,Not specified
b3cf2d36-f24d-43e5-9d4b-da1c72b2dbf1,2025-09-10 16:08:09,2025,https://www.booking.com/hotel/ma/villa-atlas-saphir-marrakech.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJyYWtlY2hIM1gEaIwBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKytobGBsACAdICJGQzODYxNjljLWY1OWEtNDk3NC04OGYzLTlhMGNhNzdlODU3ONgCAeACAQ&ucfs=1&arphpl=1&checkin=2025-09-10&checkout=2025-09-11&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d8216dd9ce0605ff&srepoch=1757518652&all_sr_blocks=841546802_419980445_1_41_0_760394&highlighted_blocks=841546802_419980445_1_41_0_760394&matching_block_id=841546802_419980445_1_41_0_760394&sr_pri_blocks=841546802_419980445_1_41_0_760394_10260&from=searchresults,Guesthouse,8.4,666,8.9,8.3,7.4,6.7,8.16,150,8.25301204819277,83,8.551724137931034,29,8.142857142857142,14,5.714285714285714,7,8.058823529411764,17,846,3153,31.622798705786,-7.941157807006,P31  Arrondissement d'Annakhil    Marrakesh  cadat d'Al Ouidane  Pachalik de Marrakech  Marrakesh Prefecture  Marrakech-Safi  40012  Morocco,Arrondissement d'Annakhil,Marrakesh,Not specified
